year,team_name,avg_points_per_game,scoring_margin_per_game,num_fg_attempts_per_game,fg_percentage,num_3p_per_game,num_3p_attempts_per_game,t3p_percentage,num_ft_attempts_per_game,ft_percentage,rebound_margin,assists_per_game,ato_ratio,avg_opponent_points_per_game,num_opp_fg_attempts_per_game,opp_fg_percentage,num_opp_3p_attempts_per_game,opp_3p_percentage,blocks_per_game,steals_per_game,opp_turnovers_per_game,turnovers_per_game,fouls_per_game,num_dq
2016,Texas,71.34375,3.28125,57.12500,0.43162,6.96875,20.56250,0.33891,22.65625,0.66483,-1.43750,11.46875,1.10542,68.06250,56.28125,0.41866,18.31250,0.34300,4.37500,5.15625,12.50000,10.37500,20.75000,12
2016,Texas Tech,72.38710,2.54839,54.83871,0.44706,5.74194,16.67742,0.34429,23.61290,0.74590,0.45161,13.03226,1.08895,69.83871,57.32258,0.42656,21.74194,0.35163,4.19355,5.87097,12.77419,11.96774,18.48387,4
2016,Tulsa,74.00000,4.32258,57.83871,0.44395,6.96774,21.16129,0.32927,23.12903,0.67782,-1.93548,13.70968,1.26866,69.67742,56.77419,0.41648,20.87097,0.36321,2.67742,6.80645,14.35484,10.80645,17.70968,10
2016,UNC Asheville,75.63636,8.15151,58.06061,0.45772,5.75758,17.75758,0.32423,24.09091,0.69434,2.27273,12.45455,0.95581,67.48485,57.48485,0.42277,20.51515,0.28360,3.33333,9.30303,15.72727,13.03030,17.42424,13
2016,UNCW,79.21875,7.78125,61.59375,0.45561,6.84375,20.34375,0.33641,23.15625,0.70175,1.03125,13.37500,1.17260,71.43750,54.62500,0.41705,15.84375,0.33728,4.37500,7.53125,15.15625,11.40625,23.78125,22
2016,Vanderbilt,76.75000,9.40625,57.06250,0.46057,8.43750,21.71875,0.38849,22.53125,0.69903,1.31250,14.93750,1.27807,67.34375,61.68750,0.38602,18.84375,0.29187,5.53125,4.31250,9.96875,11.68750,19.12500,22
2016,Weber St,76.73529,9.88235,53.85294,0.48443,8.44118,22.58824,0.37370,23.82353,0.67654,4.35294,13.88235,1.04656,66.85294,60.41176,0.41383,16.61765,0.34513,3.50000,4.97059,10.97059,13.26471,17.58824,4
2016,West Virginia,79.20588,12.58823,60.29412,0.45220,6.05882,18.44118,0.32855,27.79412,0.66984,8.44118,14.76471,1.05462,66.61765,48.76471,0.42762,17.61765,0.33222,2.52941,9.94118,18.14706,14.00000,23.38235,17
2017,Bucknell,76.08824,8.73530,55.94118,0.48107,8.14706,21.58824,0.37738,20.79412,0.67893,1.11765,14.61765,1.10200,67.35294,57.35294,0.42564,18.23529,0.34032,3.82353,7.17647,13.91176,13.26471,18.52941,6
2017,Creighton,82.11765,9.61765,60.91176,0.50797,8.73529,21.88235,0.39919,16.85294,0.68237,-0.97059,17.26471,1.38443,72.50000,61.08824,0.43669,22.50000,0.33333,2.91176,6.17647,14.14706,12.47059,16.55882,6
2017,Dayton,76.45161,9.93548,55.00000,0.47038,8.09677,20.93548,0.38675,24.12903,0.68850,0.19355,15.77419,1.32162,66.51613,55.61290,0.41299,21.90323,0.32548,4.03226,7.83871,14.93548,11.93548,18.64516,2
2017,ETSU,79.91176,10.55882,56.00000,0.49107,7.52941,19.67647,0.38266,24.70588,0.70357,4.44117,14.82353,1.00398,69.35294,56.14706,0.41540,22.08824,0.35553,4.76471,8.35294,15.55882,14.76471,19.97059,5
2017,FGCU,79.42424,10.63636,59.06061,0.50180,6.45455,18.42424,0.35033,19.51515,0.70186,6.18182,15.42424,1.24146,68.78788,57.57576,0.42105,22.54545,0.30914,3.48485,6.12121,12.90909,12.42424,18.57576,9
2017,Iona,80.47059,4.11765,61.50000,0.45481,9.76471,24.58824,0.39713,19.17647,0.76994,-2.26470,15.61765,1.29197,76.35294,62.35294,0.43208,22.14706,0.35989,2.97059,6.91176,13.20588,12.08824,19.17647,10
2017,Jacksonville St,69.73529,2.08823,53.61765,0.45749,7.29412,19.58824,0.37237,18.79412,0.71205,4.14705,14.08824,1.03456,67.64706,55.61765,0.41512,20.61765,0.37518,3.70588,4.58824,11.02941,13.61765,18.08824,24
2017,Kent St,76.91429,4.60000,63.77143,0.42787,7.08571,22.31429,0.31754,21.22857,0.71871,6.00000,12.54286,0.96061,72.31429,59.42857,0.42981,21.34286,0.34538,3.85714,6.51429,14.17143,13.05714,19.08571,12
2017,Marquette,82.51613,7.51613,59.19355,0.48719,10.48387,24.35484,0.43046,18.41935,0.77933,-0.25807,16.54839,1.35714,75.00000,58.16129,0.45646,19.83871,0.36911,3.61290,7.35484,13.19355,12.19355,19.38710,18
2017,Maryland,74.15625,6.34375,55.81250,0.45073,8.28125,22.81250,0.36301,22.28125,0.69846,0.68750,14.34375,1.10602,67.81250,58.34375,0.41350,18.90625,0.33554,4.71875,5.40625,12.56250,12.96875,18.59375,8
2017,Miami FL,69.37500,5.68750,54.62500,0.45309,6.40625,17.84375,0.35902,18.75000,0.71833,4.56250,11.90625,0.93612,63.68750,55.12500,0.41440,19.09375,0.33061,3.87500,6.37500,11.87500,12.71875,15.56250,7
2017,Minnesota,75.27273,6.18182,60.18182,0.43454,6.15152,17.87879,0.34407,23.78788,0.70701,1.27273,14.90909,1.27792,69.09091,63.15152,0.39779,21.18182,0.30472,6.78788,5.72727,12.75758,11.66667,16.87879,16
2017,NC Central,75.12121,11.72727,58.72727,0.45717,7.57576,22.27273,0.34014,20.33333,0.68107,2.87879,14.12121,1.17380,63.39394,59.36364,0.39102,21.45455,0.28955,3.42424,6.03030,13.81818,12.03030,17.36364,10
2017,Nevada,79.97059,9.02941,59.32353,0.44968,9.17647,23.85294,0.38471,24.79412,0.70344,3.88235,16.05882,1.44063,70.94118,61.61765,0.42482,21.82353,0.30728,4.35294,5.29412,11.29412,11.14706,16.67647,10
2017,New Mexico St,78.93939,11.69697,57.36364,0.46751,7.39394,21.96970,0.33655,25.15152,0.71205,6.87879,14.84848,1.07930,67.24242,57.90909,0.41444,19.15152,0.29114,3.81818,4.84848,,13.75758,18.48485,14
2017,New Orleans,73.06452,3.77420,54.87097,0.47090,4.45161,13.83871,0.32168,23.77419,0.71235,3.90323,15.77419,0.94038,69.29032,56.35484,0.43904,20.70968,0.30997,3.06452,7.80645,16.29032,16.77419,17.54839,10
2017,North Dakota,80.51613,7.70968,59.67742,0.48324,7.03226,18.16129,0.38721,22.00000,0.71848,0.96774,15.12903,1.13559,72.80645,57.93548,0.43875,19.38710,0.35108,2.93548,7.90323,15.25806,13.32258,20.87097,25
2017,Northern Ky,76.14706,4.73530,57.76471,0.45927,8.58824,24.32353,0.35308,21.44118,0.67627,4.70589,13.97059,1.03261,71.41176,59.58824,0.43978,20.05882,0.32845,2.79412,5.70588,12.20588,13.52941,17.67647,9
2017,Oklahoma St,85.53125,7.50000,62.06250,0.46425,8.96875,22.37500,0.40084,24.06250,0.78701,3.50000,14.65625,1.11137,78.03125,56.25000,0.47000,19.12500,0.35784,3.00000,7.78125,15.28125,13.18750,22.15625,21
2017,Princeton,72.10345,10.62069,57.20690,0.45208,10.00000,26.13793,0.38259,14.13793,0.73415,0.03448,14.34483,1.43945,61.48276,52.27586,0.41623,19.86207,0.33160,3.06897,6.82759,13.37931,9.96552,16.13793,6
2017,Providence,70.25000,3.62500,54.50000,0.44667,7.18750,19.53125,0.36800,20.81250,0.69069,-1.03125,14.18750,1.12655,66.62500,55.71875,0.44083,19.12500,0.32680,3.00000,6.71875,13.96875,12.59375,17.12500,8
2017,SMU,74.52941,14.70588,55.26471,0.47366,8.14706,20.05882,0.40616,20.17647,0.69534,9.02941,16.35294,1.50678,59.82353,55.23529,0.38392,25.00000,0.32235,3.44118,5.73529,11.70588,10.85294,14.41176,5
2017,Seton Hall,73.31250,3.12500,58.71875,0.45024,6.12500,18.12500,0.33793,22.25000,0.64326,6.65625,12.31250,0.90783,70.18750,56.65625,0.43188,19.40625,0.33977,2.46875,6.93750,12.25000,13.56250,18.59375,10
2017,South Dakota St,77.55882,0.17647,55.29412,0.45904,9.20588,25.38235,0.36269,22.67647,0.77562,1.32353,13.26471,1.02500,77.38235,61.08824,0.45161,28.23529,0.37604,2.32353,5.20588,11.44118,12.94118,16.67647,11
2017,Texas Southern,74.38235,2.64706,57.55882,0.43127,5.82353,19.64706,0.29641,25.76471,0.73402,-1.94117,11.82353,1.02030,71.73529,59.94118,0.44259,17.05882,0.32414,3.14706,7.20588,13.47059,11.58824,17.35294,19
2017,Troy,78.44444,6.77777,58.19444,0.45728,8.50000,23.47222,0.36213,23.16667,0.72182,2.63888,13.16667,1.06517,71.66667,58.86111,0.42662,23.33333,0.33571,3.52778,6.11111,12.63889,12.36111,17.63889,9
2017,UNCW,85.17647,10.23529,63.82353,0.48203,9.58824,26.20588,0.36588,20.32353,0.69175,2.05882,16.17647,1.55367,74.94118,56.23529,0.47699,16.20588,0.33575,3.44118,6.82353,14.64706,10.41176,19.97059,21
2017,VCU,74.67647,8.26471,58.38235,0.46146,5.79412,17.32353,0.33447,21.20588,0.70735,2.88235,15.26471,1.21831,66.41176,54.47059,0.41847,17.05882,0.33793,3.94118,7.52941,14.67647,12.52941,20.52941,14
2017,Vanderbilt,71.26471,3.11765,54.14706,0.43129,9.91176,26.32353,0.37654,18.88235,0.77570,0.20588,12.97059,1.05000,68.14706,58.11765,0.42308,19.29412,0.33537,3.76471,4.11765,10.79412,12.35294,16.61765,10
2017,Vermont,73.55882,11.97058,54.35294,0.49567,6.44118,17.47059,0.36869,18.85294,0.70203,4.00000,13.38235,1.18799,61.58824,54.64706,0.42034,16.94118,0.32986,4.41176,5.67647,13.02941,11.26471,15.85294,9
2017,Virginia Tech,79.25000,4.84375,55.12500,0.48980,8.84375,21.96875,0.40256,22.34375,0.73427,-2.12500,15.09375,1.24485,74.40625,61.53125,0.44490,21.78125,0.36011,2.78125,4.00000,11.71875,12.12500,16.40625,7
2017,Wake Forest,82.65625,4.75000,59.43750,0.47213,8.09375,20.93750,0.38657,23.87500,0.77225,2.93750,15.56250,1.31746,77.90625,59.40625,0.45239,23.06250,0.35772,3.75000,5.46875,11.53125,11.81250,20.09375,10
2017,Winthrop,79.71875,9.53125,59.21875,0.45699,9.50000,25.43750,0.37346,22.34375,0.72028,1.00000,12.84375,0.97625,70.18750,60.65625,0.40546,21.28125,0.30984,5.25000,6.56250,14.06250,13.15625,18.21875,9
2018,Virginia,67.54545,14.15151,54.18182,0.46141,7.36364,18.87879,0.39005,13.42424,0.75847,2.06061,13.72727,1.60071,53.39394,50.15152,0.37523,20.30303,0.30299,3.72727,6.78788,12.72727,8.57576,14.06061,4
2018,Arizona,80.88235,9.70588,57.02941,0.50542,6.91176,18.35294,0.37660,21.47059,0.76027,7.64706,15.23529,1.23923,71.17647,58.38235,0.43123,20.55882,0.35193,4.55882,4.97059,11.64706,12.29412,17.50000,12
2018,Miami FL,74.09677,6.12903,59.09677,0.46397,7.83871,21.58065,0.36323,17.22581,0.66292,0.64516,13.32258,1.17664,67.96774,57.61290,0.43001,20.45161,0.32650,3.96774,6.54839,12.96774,11.32258,16.32258,5
2018,Creighton,84.28125,10.06250,61.93750,0.49697,10.43750,27.78125,0.37570,16.43750,0.74715,1.09375,18.00000,1.60894,74.21875,63.84375,0.43270,23.93750,0.32898,2.65625,5.65625,11.75000,11.18750,15.03125,6
2018,Texas,71.72727,3.51515,58.87879,0.43798,7.09091,22.48485,0.31536,19.54545,0.66822,-0.15151,11.57576,0.97698,68.21212,59.54545,0.42188,20.75758,0.32993,4.96970,6.21212,12.66667,11.84848,16.12121,10
2018,Davidson,76.43750,8.87500,56.65625,0.48263,10.68750,27.31250,0.39130,13.87500,0.79730,1.37500,16.84375,1.76144,67.56250,55.46875,0.43718,23.59375,0.35232,1.96875,4.78125,10.68750,9.56250,15.03125,8
2018,Wright St,72.14706,6.44118,57.61765,0.43594,6.85294,20.05882,0.34164,21.00000,0.71709,2.91177,13.26471,1.01121,65.70588,56.02941,0.41417,22.26471,0.34742,2.20588,6.64706,15.26471,13.11765,15.91176,11
2018,Georgia St,75.32353,8.02941,58.23529,0.46263,9.26471,23.88235,0.38793,18.00000,0.67647,-2.76471,13.29412,1.17098,67.29412,55.91176,0.39295,25.61765,0.34214,4.55882,7.35294,14.50000,11.35294,18.35294,18
2018,Missouri,73.28125,5.18750,53.62500,0.45338,9.31250,24.21875,0.38452,20.84375,0.73613,4.43750,13.59375,0.96239,68.09375,59.37500,0.40737,21.53125,0.32511,4.25000,5.15625,11.09375,14.12500,17.90625,21
2018,Providence,73.70588,1.02941,58.08824,0.44152,6.38235,19.14706,0.33333,22.79412,0.70323,-0.08824,13.76471,1.10377,72.67647,58.88235,0.44306,21.47059,0.32055,3.76471,6.85294,13.38235,12.47059,17.67647,9
2018,San Diego St,77.50000,9.59375,59.78125,0.46106,7.34375,21.65625,0.33911,20.84375,0.72114,5.25000,14.90625,1.24869,67.90625,57.78125,0.41806,23.56250,0.32626,3.18750,6.31250,13.62500,11.93750,17.03125,6
2018,South Dakota St,84.85294,10.79412,61.29412,0.46977,10.61765,26.35294,0.40290,21.91176,0.75973,3.73530,13.50000,1.35000,74.05882,63.61765,0.42903,24.55882,0.33413,2.29412,4.97059,10.64706,10.00000,16.08824,10
2018,UNC Greensboro,73.47059,11.08824,59.02941,0.44644,9.64706,26.91176,0.35847,15.85294,0.70130,6.76471,14.11765,1.02564,62.38235,51.05882,0.40553,20.73529,0.31773,3.85294,7.73529,15.23529,13.76471,18.47059,14
2018,Montana,78.12121,9.39394,59.54545,0.47125,5.54545,16.18182,0.34270,23.30303,0.70611,4.81818,12.75758,1.02683,68.72727,53.87879,0.42913,17.21212,0.35915,3.39394,7.78788,15.45455,12.42424,21.06061,15
2018,Lipscomb,82.56250,5.06250,61.75000,0.45597,8.12500,24.53125,0.33121,25.34375,0.71517,3.81250,15.71875,1.04792,77.50000,60.68750,0.44645,22.15625,0.33850,3.12500,6.46875,15.40625,15.00000,19.96875,12
2018,NC Central,72.76471,3.32353,58.55882,0.46610,6.23529,18.41176,0.33866,17.38235,0.68697,4.88235,15.73529,1.11458,69.44118,58.02941,0.41814,22.41176,0.33202,3.38235,5.11765,12.02941,14.11765,18.61765,15
2018,Texas Southern,77.64706,-2.08823,58.50000,0.44143,7.82353,21.52941,0.36339,25.29412,0.71860,-1.88235,12.26471,0.97203,79.73529,64.32353,0.45359,21.35294,0.37052,3.94118,5.58824,11.67647,12.61765,17.73529,25
2018,Wichita St,83.00000,11.65625,60.75000,0.47840,9.12500,23.68750,0.38522,21.34375,0.73792,9.78125,18.53125,1.60270,71.34375,58.18750,0.41944,23.53125,0.36255,3.93750,4.68750,,11.56250,17.59375,5
2018,Arkansas,81.08824,5.55883,60.67647,0.47746,7.79412,19.44118,0.40091,22.64706,0.67792,-1.05882,14.47059,1.31551,75.52941,57.91176,0.42814,24.05882,0.35452,4.61765,6.23529,14.00000,11.00000,20.20588,8
2018,Virginia Tech,79.71875,7.96875,56.59375,0.49752,8.75000,22.71875,0.38514,20.65625,0.70953,-1.50000,16.50000,1.38220,71.75000,59.84375,0.42507,25.75000,0.34466,2.28125,5.75000,13.00000,11.93750,15.68750,11
2018,St Bonaventure,77.90625,6.90625,57.84375,0.45597,7.75000,19.46875,0.39807,23.09375,0.75372,0.93750,14.21875,1.23978,71.00000,56.31250,0.42120,23.96875,0.32073,3.59375,6.93750,14.34375,11.46875,20.03125,22
2018,UCLA,81.90625,5.59375,61.37500,0.46130,9.37500,24.46875,0.38314,22.03125,0.72199,2.43750,15.06250,1.27177,76.31250,63.90625,0.42445,25.31250,0.34938,3.90625,5.71875,10.78125,11.84375,17.93750,13
2018,Murray St,78.93548,13.38709,56.51613,0.48459,8.51613,22.45161,0.37931,21.41935,0.73042,5.74193,14.80645,1.24728,65.54839,57.38710,0.40978,20.58065,0.30564,3.16129,6.80645,12.70968,11.87097,17.29032,5
2018,SFA,81.14706,13.02941,59.17647,0.48807,6.97059,18.73529,0.37206,23.26471,0.70544,3.94118,14.38235,0.92439,68.11765,51.23529,0.42652,19.79412,0.35958,3.02941,10.29412,19.97059,15.55882,21.85294,20
2018,Cal St Fullerton,73.22581,3.19355,53.90323,0.47038,5.25806,15.54839,0.33817,23.51613,0.73388,1.90322,12.77419,0.90411,70.03226,58.12903,0.41343,19.77419,0.34421,3.25806,6.38710,13.03226,14.12903,17.87097,8
2018,LIU Brooklyn,77.50000,0.94118,58.97059,0.45686,8.00000,23.20588,0.34474,22.44118,0.69594,1.70589,12.61765,0.89189,76.55882,63.23529,0.43953,21.35294,0.32507,3.26471,5.61765,12.00000,14.14706,19.64706,14
2018,Radford,67.35294,3.00000,55.35294,0.42614,7.73529,22.11765,0.34973,17.20588,0.72308,3.20588,12.20588,1.00242,64.35294,52.79412,0.42841,20.35294,0.34682,2.94118,6.29412,12.97059,12.17647,16.38235,6
2010,Duke,78.02941,16.26470,60.23529,0.44043,7.55882,19.76471,0.38244,22.82353,0.76289,5.91176,13.94118,1.25397,61.76471,55.47059,0.40403,13.67647,0.28172,4.20588,6.94118,14.88235,11.11765,18.52941,15
2010,Butler,70.09375,10.06250,50.18750,0.45268,6.75000,19.75000,0.34177,23.93750,0.74804,3.68750,12.81250,1.03275,60.03125,51.12500,0.41443,16.18750,0.30888,2.46875,6.84375,13.68750,12.40625,18.50000,16
2010,Michigan St,72.62500,8.93750,56.84375,0.47334,4.78125,,,20.59375,0.68134,9.03125,16.68750,1.18931,63.68750,55.62500,0.40506,20.68750,0.32477,3.09375,6.71875,12.93750,14.03125,17.65625,10
2010,West Virginia,72.96970,9.18182,58.24242,0.43392,6.93939,20.66667,0.33578,22.24242,0.69619,6.84848,15.69697,1.33850,63.78788,51.72727,0.42414,16.30303,0.33271,4.00000,5.60606,13.54545,11.72727,18.33333,13
2010,Baylor,77.62500,11.75000,56.46875,0.48921,7.15625,18.34375,0.39012,20.87500,0.72904,6.71875,13.96875,1.00224,65.87500,59.37500,0.38368,20.62500,0.33333,7.03125,6.40625,12.15625,13.93750,17.87500,12
2010,Kentucky,79.23529,13.97058,58.47059,0.47887,5.97059,17.50000,0.34118,25.44118,0.67861,7.85294,14.70588,1.01420,65.26471,61.35294,0.38111,20.79412,0.31683,7.23529,7.26471,14.08824,14.50000,16.23529,9
2010,Tennessee,73.63636,8.69697,59.12121,0.45259,5.87879,18.75758,0.31341,21.30303,0.66856,0.69697,14.33333,1.08238,64.93939,54.87879,0.39371,20.87879,0.29318,3.75758,8.09091,16.75758,13.24242,19.90909,8
2010,Kansas St,79.57576,10.15152,58.48485,0.44974,6.72727,18.90909,0.35577,30.45455,0.66468,5.12122,14.78788,1.02092,69.42424,54.87879,0.42131,16.27273,0.33520,4.75758,7.33333,16.93939,14.48485,22.39394,12
2010,Purdue,71.09375,10.18750,55.65625,0.44582,5.37500,16.84375,0.31911,22.15625,0.72638,-0.65625,14.03125,1.29023,60.90625,51.84375,0.40325,14.87500,0.35714,4.46875,6.90625,15.84375,10.87500,18.68750,8
2010,Washington,79.78788,9.84849,61.66667,0.45209,5.18182,15.93939,0.32510,25.90909,0.72749,4.27273,14.00000,1.09479,69.93939,56.33333,0.42012,15.24242,0.31213,3.93939,7.27273,16.09091,12.78788,21.60606,8
2010,Xavier,80.03125,10.96875,59.15625,0.46646,6.96875,18.75000,0.37167,25.06250,0.71322,5.40625,14.31250,1.08274,69.06250,61.06250,0.41095,19.00000,0.29441,3.81250,6.78125,13.12500,13.21875,18.81250,14
2010,Ohio St,74.23529,13.02941,54.05882,0.49619,7.32353,18.88235,0.38785,19.29412,0.68750,2.14706,14.70588,1.29870,61.20588,53.85294,0.41070,19.79412,0.34324,4.08824,7.14706,14.20588,11.32353,15.29412,8
2010,Cornell,75.32258,12.16129,56.25806,0.47993,9.80645,22.58065,0.43429,15.80645,0.72857,3.29032,16.48387,1.34474,63.16129,52.45161,0.41328,16.80645,0.34933,3.74194,7.16129,13.83871,12.25806,17.74194,8
2010,Syracuse,81.46875,14.59375,58.28125,0.51582,6.71875,17.43750,0.38530,21.78125,0.67145,3.65625,19.37500,1.28364,66.87500,61.65625,0.39888,24.90625,0.30991,6.56250,10.00000,16.25000,15.09375,14.62500,7
2010,Saint Marys CA,79.48387,13.45161,57.90323,0.48747,8.48387,20.61290,0.41158,19.03226,0.76441,4.38710,16.51613,1.42618,66.03226,59.35484,0.42283,13.58065,0.28266,5.35484,5.16129,11.16129,11.58065,16.80645,13
2010,UNI,63.31250,9.03125,49.90625,0.43081,6.59375,18.68750,0.35284,18.18750,0.75430,2.96875,10.65625,1.01187,54.28125,48.40625,0.40349,17.15625,0.33151,2.00000,5.50000,12.25000,10.53125,15.96875,5
2010,Ohio,74.22857,5.57143,58.28571,0.42696,7.28571,20.28571,0.35915,23.74286,0.72323,-0.37143,14.11429,1.10515,68.65714,58.40000,0.41096,19.28571,0.30963,2.65714,7.51429,15.20000,12.77143,18.88571,19
2010,Texas AM,71.75000,6.87500,54.06250,0.44220,6.15625,18.46875,0.33333,26.90625,0.66086,2.43750,12.21875,0.99745,64.87500,54.03125,0.41122,18.12500,0.33621,3.40625,6.59375,14.12500,12.25000,18.53125,8
2010,Wake Forest,72.96552,4.51724,59.82759,0.43804,4.34483,,,24.55172,0.66011,4.51725,11.79310,0.77727,68.44828,60.62069,0.38339,19.58621,0.28873,5.34483,7.34483,14.13793,15.17241,20.10345,23
2010,Ark-Pine Bluff,64.40625,-0.28125,52.53125,0.41106,4.09375,,,25.81250,0.66344,6.62500,12.53125,0.73849,64.68750,50.56250,0.40667,15.43750,0.32794,3.43750,6.84375,14.12500,16.96875,22.78125,23
2010,Missouri,77.56250,11.75000,62.03125,0.44131,7.68750,20.71875,0.37104,20.78125,0.72782,-2.62500,15.25000,1.17308,65.81250,55.62500,0.40899,17.03125,0.30826,4.65625,10.93750,19.65625,13.00000,19.28125,7
2010,Old Dominion,67.52941,10.38235,57.64706,0.44847,4.61765,,,17.38235,0.64467,8.76471,15.50000,1.21149,57.14706,51.58824,0.40080,17.85294,0.29984,2.94118,7.82353,14.29412,12.79412,15.67647,6
2010,New Mexico,76.63636,9.57575,57.69697,0.44065,7.96970,21.27273,0.37464,26.33333,0.67664,5.75757,14.42424,1.28649,67.06061,54.60606,0.42675,22.03030,0.33150,3.51515,6.75758,13.87879,11.21212,17.66667,4
2010,Kansas,81.76471,17.97059,58.47059,0.48843,7.26471,17.76471,0.40894,24.79412,0.70107,6.76470,17.14706,1.32200,63.79412,59.55882,0.37728,19.00000,0.32972,6.41176,8.41176,14.11765,12.97059,18.26471,9
2010,Pittsburgh,68.09375,6.71875,52.84375,0.44589,5.31250,15.40625,0.34483,22.53125,0.69487,4.84375,15.81250,1.27456,61.37500,55.50000,0.40034,15.96875,0.31311,4.18750,5.09375,10.71875,12.40625,17.18750,7
2010,Murray St,77.50000,17.02941,54.61765,0.50296,6.17647,16.76471,0.36842,23.29412,0.70328,6.02941,15.61765,1.06627,60.47059,54.91176,0.38618,16.29412,0.33213,5.55882,10.00000,17.26471,14.64706,17.05882,5
2010,Villanova,82.54839,9.67742,59.41935,0.46471,7.70968,20.48387,0.37638,26.12903,0.75062,5.19355,13.87097,1.00233,72.87097,56.51613,0.40696,21.77419,0.33778,3.90323,7.77419,15.19355,13.83871,22.38710,24
2010,California,77.96970,9.57576,58.45455,0.47745,6.57576,17.63636,0.37285,20.57576,0.75700,3.87879,14.45455,1.20455,68.39394,56.84848,0.43337,17.63636,0.32131,2.48485,5.66667,12.93939,12.00000,17.00000,8
2010,Gonzaga,77.56250,10.56250,54.81250,0.49373,5.50000,15.15625,0.36289,27.06250,0.66282,4.90625,13.46875,1.03110,67.00000,59.18750,0.40549,19.06250,0.32459,4.18750,6.68750,13.09375,13.06250,18.03125,11
2010,Georgia Tech,73.26471,7.64706,57.70588,0.46126,6.08824,16.38235,0.37163,21.61765,0.64490,4.47059,14.20588,0.86715,65.61765,59.82353,0.37906,21.14706,0.31433,5.55882,7.88235,15.23529,16.38235,18.55882,9
2010,Maryland,79.25806,11.77419,61.87097,0.47185,5.87097,15.29032,0.38397,20.77419,0.72205,0.48388,16.35484,1.38147,67.48387,62.38710,0.38831,19.77419,0.33279,4.83871,7.93548,15.29032,11.83871,16.77419,5
2010,Wisconsin,67.48387,11.29032,53.12903,0.44444,7.64516,21.16129,0.36128,17.16129,0.73496,2.22580,12.77419,1.44000,56.19355,47.87097,0.41779,12.25806,0.33421,3.61290,5.61290,12.16129,8.87097,16.35484,5
2010,BYU,82.97059,17.79412,58.88235,0.48551,8.14706,19.44118,0.41906,22.44118,0.78637,5.08823,16.00000,1.38776,65.17647,56.32353,0.40679,17.70588,0.33056,3.58824,8.47059,15.55882,11.52941,17.05882,3
2011,UConn,73.40000,7.02857,60.05714,0.43292,5.82857,17.57143,0.33171,20.62857,0.75485,4.08572,13.11429,1.11679,66.37143,60.60000,0.40123,18.85714,0.33485,5.62857,6.62857,12.14286,11.74286,16.02857,9
2011,Butler,72.81250,8.15625,55.87500,0.44575,7.46875,20.68750,0.36103,21.28125,0.72981,3.37500,12.53125,1.12640,64.65625,52.40625,0.42874,18.90625,0.32893,1.59375,6.03125,12.75000,11.12500,18.96875,19
2011,VCU,71.52941,4.08823,55.76471,0.43513,8.17647,22.76471,0.35917,20.61765,0.71897,-3.73529,14.20588,1.22901,67.44118,54.44118,0.45219,15.82353,0.35502,3.67647,8.52941,14.88235,11.55882,18.23529,8
2011,Kentucky,76.42424,12.57576,58.18182,0.46042,7.36364,18.54545,0.39706,21.57576,0.71770,4.24243,12.69697,1.19034,63.84848,58.00000,0.39080,17.33333,0.33217,6.27273,5.48485,12.30303,10.66667,16.09091,11
2011,Arizona,76.52941,9.05882,54.00000,0.47059,7.94118,19.88235,0.39941,23.79412,0.74660,3.91177,14.08824,1.09611,67.47059,55.73529,0.44327,15.91176,0.28835,2.64706,5.02941,12.70588,12.85294,18.61765,14
2011,Florida,71.54545,8.48484,56.18182,0.46170,6.21212,17.45455,0.35590,20.18182,0.66667,6.09091,13.72727,1.10488,63.06061,55.81818,0.42508,17.78788,0.31857,3.54545,5.87879,12.54545,12.42424,14.42424,0
2011,North Carolina,76.66667,8.90909,62.09091,0.44949,5.24242,15.72727,0.33333,23.54545,0.66281,6.51515,15.33333,1.13453,67.75758,62.51515,0.40427,21.75758,0.32730,5.33333,6.12121,14.21212,13.51515,16.24242,4
2011,Kansas,82.38235,17.14706,57.61765,0.51353,7.26471,18.76471,0.38715,23.41176,0.68090,7.79411,17.88235,1.32751,65.23529,57.61765,0.39714,19.38235,0.29439,4.14706,7.94118,14.32353,13.47059,17.88235,4
2011,Richmond,70.17647,9.17647,53.85294,0.46313,7.85294,19.64706,0.39970,18.00000,0.69118,-1.73529,14.97059,1.40220,61.00000,55.76471,0.40137,16.70588,0.30106,4.11765,6.11765,12.70588,10.67647,16.08824,6
2011,San Diego St,72.17647,13.23529,57.23529,0.46711,5.91176,17.17647,0.34418,18.32353,0.69823,6.73529,13.55882,1.22606,58.94118,54.35294,0.39556,16.35294,0.30935,4.64706,6.23529,12.70588,11.05882,14.88235,8
2011,Duke,81.05882,16.79411,59.97059,0.46886,8.00000,21.32353,0.37517,22.44118,0.74967,2.73530,14.41176,1.17788,64.26471,60.02941,0.39980,14.50000,0.31643,4.41176,7.47059,15.00000,12.23529,17.88235,13
2011,Marquette,76.08824,7.02942,56.91176,0.46770,5.26471,14.94118,0.35236,25.44118,0.69133,2.70588,15.82353,1.31863,69.05882,57.94118,0.43706,20.08824,0.36310,3.61765,7.17647,14.05882,12.00000,16.88235,5
2011,Wisconsin,68.19355,9.87097,53.61290,0.44525,8.06452,21.70968,0.37147,15.03226,0.82403,3.77420,13.16129,1.78166,58.32258,48.54839,0.42924,13.93548,0.37500,3.16129,3.45161,9.67742,7.38710,15.06452,10
